name,category,sub_category,address,contact,platform,url,opneing_hours
범가,0,중식당,서울 광진구 광장로 58-1 1층,010-3627-7041,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36893222?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
비스타 워커힐 서울 피자힐,0,피자,서울 광진구 워커힐로 177 워커힐 호텔앤리조트,02-6330-9020,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11611438?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
비스타 워커힐 서울 더뷔페,0,뷔페,서울 광진구 워커힐로 177 비스타 워커힐 서울 1층,02-6330-9015,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11714935?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
비스타 워커힐 서울 명월관,0,"육류,고기요리",서울 광진구 워커힐로 177 워커힐 호텔앤리조트,02-6330-9050,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11717671?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
어울림,0,"해물,생선요리",서울 광진구 광장로1나길 10,0507-1306-1470,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1278208632?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 11:00 - 21:00 20:30 라스트오더', '수 11:00 - 21:00 20:30 라스트오더', '목 11:00 - 21:00 20:30 라스트오더', '금 11:00 - 21:00 20:30 라스트오더', '토 11:00 - 21:00 20:30 라스트오더', '일 11:00 - 21:00 20:30 라스트오더', '월 11:00 - 21:00 20:30 라스트오더', '매달 1, 3번째 월요일 정기 휴무', '식객허영만의백반기행 38회, 20.02.14. 2020년 2월 14일  새조개해물전/매생이굴칼국수']"
그랜드 워커힐 서울 금룡,0,중식당,서울 광진구 워커힐로 177 그랜드 워커힐 서울 1층,02-6330-9040,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11716004?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 12:00 - 21:00 15:00 - 18:00 브레이크타임 20:00 라스트오더']
태천면옥,0,냉면,서울 광진구 광장로 49 태천면옥,0507-1354-7224,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1566965141?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 11:00 - 21:00 15:00 - 16:30 브레이크타임 20:20 라스트오더', '수 11:00 - 21:00 15:00 - 16:30 브레이크타임 20:20 라스트오더', '목 11:00 - 21:00 15:00 - 16:30 브레이크타임 20:20 라스트오더', '금 11:00 - 21:00 15:00 - 16:30 브레이크타임 20:20 라스트오더', '토 11:00 - 21:00 15:00 - 16:30 브레이크타임 20:20 라스트오더', '일 11:00 - 21:00 15:00 - 16:30 브레이크타임 20:20 라스트오더', '월 11:00 - 21:00 15:00 - 16:30 브레이크타임 20:20 라스트오더']"
나루떡볶이,0,떡볶이,서울 광진구 광장로1길 18 지하 1층,0507-1465-9113,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1095531711?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 11:30 - 19:00', '수 11:30 - 19:00', '목 11:30 - 19:00', '금 11:30 - 19:00', '토 11:30 - 18:00', '일 정기휴무 (매주 일요일)', '월 11:30 - 19:00']"
서울편백찜 광장점,0,"육류,고기요리",서울 광진구 광장로 83,0507-1332-2096,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1434254725?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 11:30 - 21:30 15:00 - 17:00 브레이크타임 14:00, 20:30 라스트오더', '수 11:30 - 21:30 15:00 - 17:00 브레이크타임 14:00, 20:30 라스트오더', '목 11:30 - 21:30 15:00 - 17:00 브레이크타임 14:00, 20:30 라스트오더', '금 11:30 - 21:30 15:00 - 17:00 브레이크타임 14:00, 20:30 라스트오더', '토 11:30 - 21:30 15:00 - 17:00 브레이크타임 14:00, 20:30 라스트오더', '일 11:30 - 21:30 15:00 - 17:00 브레이크타임 14:00, 20:30 라스트오더', '월 11:30 - 21:30 15:00 - 17:00 브레이크타임 14:00, 20:30 라스트오더']"
옛집,0,"찌개,전골",서울 광진구 아차산로76가길 18,02-2201-4369,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/17984674?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 11:00 - 22:00 15:30 - 17:00 브레이크타임', '수 11:00 - 22:00 15:30 - 17:00 브레이크타임', '목 11:00 - 22:00 15:30 - 17:00 브레이크타임', '금 11:00 - 22:00 15:30 - 17:00 브레이크타임', '토 11:00 - 22:00', '일 정기휴무 (매주 일요일)', '월 11:00 - 22:00 15:30 - 17:00 브레이크타임', '수요미식회 133회, 17.08.30. 2017년 8월 30일  돼지찌개/제육볶음']"
아차산닭한마리,0,한식,서울 광진구 광장로1나길 13 1층,0507-1428-1772,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/13053680?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 10:00 - 21:30 15:00 - 16:30 브레이크타임 20:30 라스트오더', '수 10:00 - 21:30 15:00 - 16:30 브레이크타임 20:30 라스트오더', '목 10:00 - 21:30 15:00 - 16:30 브레이크타임 20:30 라스트오더', '금 10:00 - 21:30 15:00 - 16:30 브레이크타임 20:30 라스트오더', '토 10:00 - 21:30 20:30 라스트오더', '일 정기휴무 (매주 일요일)', '월 10:00 - 21:30 15:00 - 16:30 브레이크타임 20:30 라스트오더', '2TV생생정보 1972회, 24.01.26. 2024년 1월 26일  닭한마리/칼국수/죽']"
그랜드 워커힐 서울 온달,0,한식,서울 광진구 워커힐로 177 그랜드 워커힐 서울 2층,02-6330-9030,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/11725157?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화(4/2) 휴무', '수(4/3) 휴무', '목(4/4) 휴무', '금(4/5) 휴무', '토(4/6) 휴무', '일(4/7) 휴무', '월(4/8) 휴무', '03/25-07/14 휴무', '2015테이스티로드 9회, 15.03.14. 2015년 3월 14일  궁중요리/진연상차림']"
주하객잔 본점,0,중식당,서울 광진구 아차산로78길 170 1층,0507-1497-8807,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1508175204?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 11:30 - 22:00 15:00 - 17:00 브레이크타임']
광장동가온,0,한식,서울 광진구 아차산로78길 75 106호,0507-1363-7100,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/37525029?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 11:20 - 22:30', '수 11:20 - 22:30', '목 11:20 - 22:30', '금 11:20 - 22:30', '토 11:20 - 22:30', '일 11:20 - 22:30', '월 11:20 - 22:30', '생방송투데이 2322회, 19.05.06. 2019년 5월 6일  모듬보쌈/곰국수']"
비스타 워커힐 서울 모에기,0,일식당,서울 광진구 워커힐로 177 비스타워커힐서울 1층,02-6330-9070,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/318132533?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 12:00 - 21:00 15:00 - 18:00 브레이크타임']
청학동냉면,0,냉면,서울 광진구 광장로 51,02-6083-2232,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1783091405?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 11:00 - 20:00 19:50 라스트오더', '수 11:00 - 20:00 19:50 라스트오더', '목 11:00 - 20:00 19:50 라스트오더', '금 11:00 - 20:00 19:50 라스트오더', '토 정기휴무 (매주 토요일)', '일 11:00 - 20:00 19:50 라스트오더', '월 11:00 - 20:00 19:50 라스트오더']"
날일달월,0,"채식,샐러드뷔페",서울 광진구 아차산로78길 7 유진스웰 B 202호,0507-1427-0111,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1745859304?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 정기휴무 (매주 화요일)', '수 10:30 - 22:00 21:00 라스트오더', '목 10:30 - 22:00 21:00 라스트오더', '금 10:30 - 22:00 21:00 라스트오더', '토 10:30 - 22:00 21:00 라스트오더', '일 10:30 - 22:00 21:00 라스트오더', '월 10:30 - 22:00 21:00 라스트오더']"
광나루순대,0,"순대,순댓국",서울 광진구 아차산로 621,02-458-9878,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/17984020?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 10:00 - 24:00', '수 10:00 - 24:00', '목 10:00 - 24:00', '금 10:00 - 24:00', '토 10:00 - 23:00', '일 10:00 - 23:00', '월 10:00 - 24:00', '생생정보통 761회, 13.12.02. 2013년 12월 2일  순대']"
신선설농탕 광나루역점,0,"곰탕,설렁탕",서울 광진구 천호대로 813 신성빌딩,02-446-9944,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/17986265?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['매일 07:00 - 22:00', '굿모닝대한민국 160회, 12.01.05. 2012년 1월 5일  설렁탕']"
