name,category,sub_category,address,contact,platform,url,opneing_hours
크림베이글,1,베이글,서울 광진구 아차산로76길 34 1층,010-9278-2967,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1729345207?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 08:30 - 19:30', '수 08:30 - 19:30', '목 08:30 - 19:30', '금 08:30 - 19:30', '토 08:30 - 19:30', '일 08:30 - 19:30', '월 정기휴무 (매주 월요일)']"
빛의라운지 워커힐지점,1,갤러리카페,서울 광진구 워커힐로 177 워커힐호텔 지하 1층,0507-1428-0192,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1767557389?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 10:00 - 20:00 19:00 라스트오더', '수 10:00 - 20:00 19:00 라스트오더', '목 10:00 - 20:00 19:00 라스트오더', '금 10:00 - 20:00 19:00 라스트오더', '토 10:00 - 20:00 19:00 라스트오더', '일 10:00 - 20:00 19:00 라스트오더', '월 10:00 - 20:00 19:00 라스트오더']"
그랜드 워커힐 서울 르 파사쥬,1,베이커리,서울 광진구 워커힐로 177 그랜드 워커힐 서울 1층,02-450-4479,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/19878173?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['매일 09:00 - 21:00', '생활의달인 316회, 11.12.12. 2011년 12월 12일  케이크']"
그랜드 워커힐 서울 더파빌리온,1,카페,서울 광진구 워커힐로 177 그랜드 워커힐 서울 1층 로비,02-450-4534,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/37093032?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 09:00 - 21:00']
리버커피,1,"카페,디저트",서울 광진구 아차산로78길 90 (광장동112) 리버커피,0507-1359-4143,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1047972825?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 08:30 - 20:00', '수 08:30 - 21:00', '목 08:30 - 21:00', '금 08:30 - 21:00', '토 08:30 - 21:00', '일 08:30 - 21:00', '월 08:30 - 21:00']"
펄스커피,1,카페,서울 광진구 아차산로73길 48 1층,02-2299-7859,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1118214010?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 10:50 - 20:00 19:50 라스트오더', '수 10:50 - 20:00 19:50 라스트오더', '목 10:50 - 20:00 19:50 라스트오더', '금 10:50 - 20:00 19:50 라스트오더', '토 11:00 - 20:00 19:50 라스트오더', '일 11:00 - 20:00 19:50 라스트오더', '월 10:50 - 20:00 19:50 라스트오더']"
밀도 광장동점,1,베이커리,서울 광진구 광나루로 619 올스타마트 옆,02-444-2170,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1460984993?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 11:00 - 21:00']
듀블럭,1,브런치,서울 광진구 아차산로78길 157 1층,0507-1452-1873,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1599444519?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 10:00 - 21:00 15:00 - 17:00 브레이크타임 14:40, 20:40 라스트오더', '수 정기휴무 (매주 수요일)', '목 10:00 - 21:00 15:00 - 17:00 브레이크타임 14:40, 20:40 라스트오더', '금 10:00 - 21:00 15:00 - 17:00 브레이크타임 14:40, 20:40 라스트오더', '토 10:00 - 21:00 15:00 - 17:00 브레이크타임 14:40, 20:40 라스트오더', '일 10:00 - 21:00 15:00 - 17:00 브레이크타임 14:40, 20:40 라스트오더', '월 10:00 - 21:00 15:00 - 17:00 브레이크타임 14:40, 20:40 라스트오더']"
오고,1,"카페,디저트",서울 광진구 광장로 71-1 1층,0507-1330-5148,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1182412615?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 08:00 - 21:00 20:30 라스트오더', '수 08:00 - 21:00 20:30 라스트오더', '목 08:00 - 21:00 20:30 라스트오더', '금 08:00 - 21:00 20:30 라스트오더', '토 11:00 - 21:00 20:30 라스트오더', '일 11:00 - 21:00 20:30 라스트오더', '월 08:00 - 21:00 20:30 라스트오더']"
스타벅스 광나루점,1,카페,서울 광진구 아차산로 607,1522-3232,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/33239196?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화(4/2) 매장 07:00 - 21:00 딜리버스 09:00 - 20:00', '수(4/3) 매장 07:00 - 21:00 딜리버스 09:00 - 20:00', '목(4/4) 매장 07:00 - 21:00 딜리버스 09:00 - 20:00', '금(4/5) 매장 07:00 - 21:00 딜리버스 09:00 - 20:00', '토(4/6) 매장 07:00 - 21:00 딜리버스 09:00 - 20:00', '일(4/7) 매장 07:00 - 21:00 딜리버스 09:00 - 20:00', '월(4/8) 매장 07:00 - 21:00 딜리버스 09:00 - 20:00 접기']"
라운드브릭,1,"카페,디저트",서울 광진구 광장로 67 1층 라운드브릭,0507-1856-7650,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1785308966?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 11:00 - 20:00 19:30 라스트오더', '수 11:00 - 20:00 19:30 라스트오더', '목 11:00 - 20:00 19:30 라스트오더', '금 11:00 - 20:00 19:30 라스트오더', '토 11:00 - 19:30 19:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 11:00 - 20:00 19:30 라스트오더']"
카페나루,1,"카페,디저트",서울 광진구 광장로1길 18 카페나루,02-447-8369,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/19877670?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 08:00 - 21:00', '수 08:00 - 21:00', '목 08:00 - 21:00', '금 08:00 - 21:00', '토(4/6) 휴무', '일(4/7) 휴무', '월 08:00 - 21:00', '']"
소소쿠키빌,1,"카페,디저트",서울 광진구 천호대로143길 8-11,0507-1336-8088,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1047835859?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 10:00 - 17:30', '수 10:00 - 17:30', '목 10:00 - 17:30', '금 10:00 - 17:30', '토 11:00 - 18:00', '일 정기휴무 (매주 일요일)', '월 정기휴무 (매주 월요일)']"
할리스 광나루역점,1,카페,서울 광진구 천호대로 808 광장12차 현대홈타운 1202동 상가 1층,02-444-0542,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/610770441?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 08:00 - 22:00', '수 08:00 - 22:00', '목 08:00 - 22:00', '금 08:00 - 22:00', '토 08:00 - 23:00', '일 08:00 - 22:00', '월 08:00 - 22:00']"
제니앤디쿠키 부활절쿠키,1,베이커리,서울 광진구 광장로 71 1층 제니앤디쿠키,02-6369-6265,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/36803685?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 09:00 - 19:00', '수 09:00 - 19:00', '목 09:00 - 19:00', '금 09:00 - 19:00', '토 11:00 - 18:00', '일 정기휴무 (매주 일요일)', '월 09:00 - 19:00', '생방송오늘아침 2503회, 16.05.17. 2016년 5월 17일  쿠키']"
피오디디,1,"카페,디저트",서울 광진구 아차산로76길 28 1층~3층,0507-1312-0970,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1145086504?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화(4/2) 14:00 - 21:00', '수 12:00 - 20:00 19:30 라스트오더', '목 12:00 - 20:00 19:30 라스트오더', '금 12:00 - 20:00 19:30 라스트오더', '토 12:00 - 20:00 19:30 라스트오더', '일 12:00 - 20:00 19:30 라스트오더', '월 12:00 - 20:00 19:30 라스트오더']"
테이블스 워커힐 광장점,1,"카페,디저트",서울 광진구 아차산로 613 1층,02-455-1144,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1796023085?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 08:30 - 22:00']
미미고찹쌀꽈배기 광나루역점,1,베이커리,서울 광진구 아차산로 591 1층 미미고 찹쌀꽈배기,02-6953-8863,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1485232074?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 10:00 - 21:00', '수 10:00 - 21:00', '목 10:00 - 21:00', '금 10:00 - 21:00', '토 10:00 - 21:00 11:00 - 12:00 브레이크타임', '일 10:00 - 21:00 11:00 - 12:00 브레이크타임', '월 정기휴무 (매주 월요일)']"
커피빈 광장동대한제지점,1,카페,서울 광진구 아차산로 563,02-458-8166,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/36948662?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 07:00 - 22:00', '수 07:00 - 22:00', '목 07:00 - 22:00', '금 07:00 - 22:00', '토 07:30 - 22:00', '일 07:30 - 22:00', '월 07:00 - 22:00']"
카페몽당,1,"카페,디저트",서울 광진구 광장로5길 24 1층,0507-1421-2260,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1564821563?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 11:00 - 21:30']
안나네과자점,1,베이커리,서울 광진구 광장로 60,0507-1305-9208,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1192842228?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 11:30 - 19:00', '수 11:30 - 19:00', '목 정기휴무 (매주 목요일)', '금 11:30 - 19:00', '토 11:30 - 17:00', '일 11:30 - 17:00', '월 11:30 - 19:00']"
괴르츠,1,"카페,디저트",서울 광진구 아차산로78길 110 리버힐오피스텔 101호,02-447-4360,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/397426492?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 11:30 - 01:00']
스타벅스 광장점,1,카페,서울 광진구 아차산로 537-17,1522-3232,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/31316679?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화(4/2) 매장 07:30 - 21:00 딜리버스 10:00 - 20:00', '수(4/3) 매장 07:30 - 21:00 딜리버스 10:00 - 20:00', '목(4/4) 매장 07:30 - 21:00 딜리버스 10:00 - 20:00', '금(4/5) 매장 07:30 - 21:00 딜리버스 10:00 - 20:00', '토(4/6) 매장 07:30 - 21:00 딜리버스 10:00 - 20:00', '일(4/7) 매장 07:30 - 21:00 딜리버스 10:00 - 20:00', '월(4/8) 매장 07:30 - 21:00 딜리버스 09:00 - 20:00 접기']"
커팬시,1,카페,"서울 광진구 아차산로78길 10 워커힐푸르지오 아파트 상가 1층 206,207,208호",02-6953-2948,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1813796337?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 11:00 - 18:00', '수 11:00 - 18:00', '목 11:00 - 18:00', '금 11:00 - 18:00', '토 11:00 - 16:00', '일 정기휴무 (매주 일요일)', '월 11:00 - 18:00']"
리트커피,1,카페,서울 광진구 광장로3길 15 1층 리트커피,0507-1308-8050,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1729059979?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 10:30 - 16:30 16:20 라스트오더', '수 10:30 - 16:30 16:20 라스트오더', '목 10:30 - 16:30 16:20 라스트오더', '금 10:30 - 16:30 16:20 라스트오더', '토 정기휴무 (매주 토요일)', '일 정기휴무 (매주 일요일)', '월 10:30 - 16:30 16:20 라스트오더', '04/10 22대 국회의원선거 휴무']"
투썸플레이스 광장힐스테이트점,1,카페,서울 광진구 아차산로 537-17 광장힐스테이트,0507-1416-1253,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/21705434?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 07:30 - 22:00 21:30 라스트오더', '수 07:30 - 22:00 21:30 라스트오더', '목 07:30 - 22:00 21:30 라스트오더', '금 07:30 - 22:00 21:30 라스트오더', '토 07:30 - 21:00 20:30 라스트오더', '일 07:30 - 21:00 20:30 라스트오더', '월 07:30 - 22:00 21:30 라스트오더']"
라띠25,1,"카페,디저트",서울 광진구 천호대로 798 1층,02-456-8060,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/36932929?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 09:00 - 22:00', '수 09:00 - 22:00', '목 09:00 - 22:00', '금 09:00 - 22:00', '토 09:00 - 22:00', '일 09:00 - 22:00', '월 09:00 - 22:00']"
브로트가쎄율리,1,베이커리,서울 광진구 아차산로 549 광장현대파크빌 상가 104호,02-453-0977,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/31378235?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 10:00 - 19:00', '수 10:00 - 19:00', '목 10:00 - 19:00', '금 10:00 - 19:00', '토 10:00 - 15:00', '일 정기휴무 (매주 일요일)', '월 10:00 - 19:00', '생생정보통 610회, 13.02.28. 2013년 2월 28일  빵']"
달리는커피 광장점,1,카페,서울 광진구 광장로 78 광성빌딩 1층,0507-1376-2846,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1165089331?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 08:30 - 19:30 19:20 라스트오더', '수 08:30 - 19:30 19:20 라스트오더', '목 08:30 - 19:30 19:20 라스트오더', '금 08:30 - 19:30 19:20 라스트오더', '토 08:30 - 14:30 14:20 라스트오더', '일 정기휴무 (매주 일요일)', '월 08:30 - 19:30 19:20 라스트오더']"
배스킨라빈스 광나루역점,1,아이스크림,서울 광진구 아차산로 608 1층,02-452-3110,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1445821213?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 10:00 - 23:00']
마린커피 광장점,1,카페,서울 광진구 아차산로70길 26 1층 104호,0507-1395-3488,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1148004711?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 07:30 - 20:00', '수 07:30 - 20:00', '목 07:30 - 20:00', '금 07:30 - 20:00', '토 08:00 - 19:00', '일 08:00 - 19:00', '월 07:30 - 20:00']"
던킨 광장점,1,도넛,서울 광진구 아차산로 502 113호,0507-2093-8086,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1684160354?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 07:30 - 22:00']
카페피아트,1,카페,서울 광진구 아차산로78길 7 유진스웰,02-457-1013,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/34604686?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 10:00 - 22:00']
샾커피,1,"카페,디저트",서울 광진구 아차산로78길 72 1층 샾커피,0507-1361-6580,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1870621317?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 09:30 - 22:30']
배스킨라빈스 광장현대점,1,아이스크림,서울 광진구 아차산로 494 하나은행구의동지점,02-458-1913,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/20932000?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 10:00 - 22:00', '수 10:00 - 22:00', '목 10:00 - 22:00', '금 10:00 - 22:00', '토 10:00 - 23:00', '일 10:00 - 22:00', '월 10:00 - 22:00']"
에그허그,1,"카페,디저트",서울 광진구 천호대로143길 8-5 1층,0507-1387-3437,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1972348751?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 09:00 - 18:00 17:30 라스트오더', '수 09:00 - 18:00 17:30 라스트오더', '목 09:00 - 18:00 17:30 라스트오더', '금 09:00 - 18:00 17:30 라스트오더', '토 09:00 - 18:00 17:30 라스트오더', '일 정기휴무 (매주 일요일)', '월 09:00 - 18:00 17:30 라스트오더']"
바이리미 커피앤티,1,"카페,디저트",서울 광진구 아차산로 552 상가동 지하1층 006호,010-3402-0012,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B4%91%EC%9E%A5%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1782909549?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['화 09:00 - 18:00', '수 09:00 - 18:00', '목 09:00 - 18:00', '금 09:00 - 18:00', '토 09:00 - 18:00', '일 정기휴무 (매주 일요일)', '월 09:00 - 18:00']"
